temperature_c,butterflies_in_direct_sun,estimate,standard_error,conf_low,conf_high,supported,estimate_supported
24.46927374301676,0,0.15447345322093087,0.11415395698639065,-0.0694172042491521,0.3783641106910138,TRUE,0.15447345322093087
24.575418994413408,0,0.155896389807285,0.11519312650577831,-0.07003239540764969,0.3818251750222197,TRUE,0.155896389807285
24.681564245810055,0,0.15731932639363916,0.11623323915441759,-0.0706494363296929,0.3852880891169712,TRUE,0.15731932639363916
24.787709497206702,0,0.1587422629799933,0.11727426983829863,-0.07126827779828995,0.3887528037582765,TRUE,0.1587422629799933
24.893854748603353,0,0.16016519956634748,0.11831619432482773,-0.07188887228594831,0.3922192714186432,TRUE,0.16016519956634748
25,0,0.16158813615270162,0.11935898920710147,-0.07251117388460548,0.3956874461900087,TRUE,0.16158813615270162
6,0.3407821229050279,-0.1109484347562789,0.08749820859703009,-0.2825590557755664,0.06066218626300855,TRUE,-0.1109484347562789
6.106145251396648,0.3407821229050279,-0.10928615384726607,0.08650632421101649,-0.2789513876615759,0.06037907996704374,TRUE,-0.10928615384726607
6.212290502793296,0.3407821229050279,-0.10762387293825323,0.085516593968007,-0.2753479444777254,0.06010019860121893,TRUE,-0.10762387293825323
6.318435754189944,0.3407821229050279,-0.10596159202924041,0.08452909353501789,-0.27174887463006653,0.059825690571585655,TRUE,-0.10596159202924041
6.424581005586592,0.3407821229050279,-0.1042993111202276,0.08354390198207166,-0.26815433319898174,0.059555710958526534,TRUE,-0.1042993111202276
6.5307262569832405,0.3407821229050279,-0.10263703021121474,0.08256110196396092,-0.264564482295679,0.059290421873249496,TRUE,-0.10263703021121474
6.636871508379889,0.3407821229050279,-0.10097474930220193,0.08158077991287209,-0.26097949143998544,0.05902999283558158,TRUE,-0.10097474930220193
6.743016759776536,0.3407821229050279,-0.09931246839318912,0.08060302624254723,-0.25739953796077064,0.058774601174392385,TRUE,-0.09931246839318912
6.849162011173185,0.3407821229050279,-0.09765018748417627,0.0796279355647024,-0.253824807420409,0.05852443245205648,TRUE,-0.09765018748417627
6.955307262569832,0.3407821229050279,-0.09598790657516346,0.07865560691846074,-0.2502554940647681,0.058279680914441134,TRUE,-0.09598790657516346
7.061452513966481,0.3407821229050279,-0.09432562566615062,0.07768614401359983,-0.24669180130029023,0.05804054996798895,TRUE,-0.09432562566615062
7.167597765363128,0.3407821229050279,-0.09266334475713779,0.07671965548845683,-0.2431339421998236,0.05780725268554797,TRUE,-0.09266334475713779
7.273743016759776,0.3407821229050279,-0.09100106384812497,0.07575625518337478,-0.23958214003893324,0.05758001234268327,TRUE,-0.09100106384812497
7.379888268156424,0.3407821229050279,-0.08933878293911215,0.07479606243061898,-0.23603662886451549,0.05735906298629115,TRUE,-0.08933878293911215
7.4860335195530725,0.3407821229050279,-0.08767650203009932,0.0738392023617324,-0.2324976540976154,0.05714465003741674,TRUE,-0.08767650203009932
7.592178770949721,0.3407821229050279,-0.08601422112108649,0.07288580623334046,-0.2289654731724292,0.05693703093025619,TRUE,-0.08601422112108649
7.698324022346369,0.3407821229050279,-0.08435194021207366,0.07193601177245366,-0.2254403562135479,0.05673647578940054,TRUE,-0.08435194021207366
7.804469273743017,0.3407821229050279,-0.08268965930306083,0.0709899635423522,-0.22192258675356805,0.05654326814744637,TRUE,-0.08268965930306083
7.910614525139665,0.3407821229050279,-0.081027378394048,0.07004781333016585,-0.21841246249325444,0.05635770570515841,TRUE,-0.081027378394048
